Rheinische Landesklinik Köln Fachklin. für Psychopsychatrie und Psychotherapie, 50.9353663, 7.0520496
Evangelical Hospital Düsseldorf, 51.21287659999999, 6.773189400000001
Krankenhaus Düren gem. GmbH, 50.8082273, 6.4976669
Bethlehem Health Center Stolberg gGmbH, 50.7727786, 6.229248499999999
Clinical Saint-Joseph - Chc, 50.6480226, 5.555473199999999
St.-Antonius-Hospital Eschweiler, 50.8186162, 6.2642848
Academic Hospital Maastricht, 50.83519, 5.714642899999999
CHC - Clinique de l'Espérance, 50.64072, 5.533867100000001
Osteoporose, 50.7752855, 6.0975617
Universitätsklinikum Standort Franziskus, 50.7652334, 6.0693195
Huisartsenpraktijk Mosae Forum, 50.8523714, 5.693241
Zuyderland Medisch Centrum Sittard-Geleen, 50.98394039999999, 5.8429382
Chu De Liège, 50.5725359, 5.567012699999999
Chr Verviers, 50.5824901, 5.859808999999999
CHR de la Citadelle, 50.6521064, 5.577856499999998
Ziekenhuis Oost-Limburg A. V., 50.957107, 5.517904
Haute-Ecole Charlemagne - Département Paramédical, 50.572952, 5.566320300000001
Rhein-Maas Hospital GmbH - Location Marienhoehe, 50.81495049999999, 6.142393699999999
Clinique Sainte-Elisabeth - CHC, 50.57771, 5.862809
St. Mary's Hospital Düren, 50.8227981, 6.467119099999999
St. Augustine Hospital gGmbH, 50.7697898, 6.4880636
Hermann-Josef-Krankenhaus Erkelenz, 51.0746954, 6.3130229
Marien Hospital Witten, 51.4452039, 7.337368
Sana Kliniken Duisburg, 51.3969065, 6.784719199999998
Klinikum Dortmund - Endokrinologie, Diabetologie, Rheumatologie, 51.5080665, 7.457942999999998
St.-Johannes-Hospital Dortmund, 51.51161279999999, 7.4577386
Evangelische Stiftung Tannenhof, 51.204577, 7.226809500000001
Helios Herzzentrum Wuppertal, 51.2497572, 7.1332991
Dr. Becker Klinik Juliana, 51.30979670000001, 7.238013499999999
Elisabeth-Krankenhaus Essen, 51.44518540000001, 7.0327251
Klinikum Westfalen Knappschaftskrankenhaus Lütgendortmund, 51.5018379, 7.329546499999999
BG University Hospital Bergmannsheil Bochum, 51.4683754, 7.211418099999999
Alfried Krupp Hospital Ruettenscheid, 51.42622409999999, 7.0077929
Marienhospital Bottrop gGmbH, 51.5351452, 6.9192232
Prosper Hospital, 51.60621589999999, 7.191748399999999
Catholic Hospital Bochum - Saint Elisabeth Hospital, 51.4826249, 7.221382500000002
ZEW GmbH, 51.5343318, 7.230654500000001
Helios Universitätsklinikum Wuppertal, 51.27326559999999, 7.172603
University Hospital Knappschaftskrankenhaus Bochum GmbH, 51.4641507, 7.327410700000001
Evangelische Kliniken Gelsenkirchen, 51.509708, 7.0891552
Katholisches Krankenhaus Dortmund-West, 51.52400009999999, 7.367711499999998
St.-Josefs-Hospital Dortmund, 51.4849999, 7.504822399999999
Klinikum Bielefeld, 52.01388350000001, 8.544591
Heart and Diabetes Center NRW, 52.19158679999999, 8.794255699999997
Städtisches Klinikum Gütersloh gGmbH, 51.8972297, 8.3849853
Niels-Stensen-Kliniken - Marienhospital Osnabrück, 52.27058760000001, 8.0544758
Evangelical Hospital Bethel (EvKB) - House Gilead I, 52.0133707, 8.525938800000002
Saint Johannisstift Hospital, 51.7226892, 8.7467292
Saint Vincenz Hospital Paderborn, 51.71847460000001, 8.7588854
Klinikum Lippe Detmold, 51.9410027, 8.8800777
Johannes Wesling General Hospital, 52.26098, 8.889690000000002
Klinikum Bielefeld Rosenhöhe, 51.98271889999999, 8.532487699999999
Berolina Klinik in der Kuranlage Löhne, 52.19814, 8.78657
Schüchtermann-Klinik, 52.1127078, 8.1654244
Franziskus Hospital Bielefeld, 52.02355859999999, 8.523684099999997
Krankenhaus Bad Oeynhausen, 52.193192, 8.797034
Frauen- und Kinderklinik St. Louise, 51.70846, 8.763650000000002
Paracelsus-Klinik Osnabrück, 52.2892024, 8.010396900000002
Clinic Teutoburg Forest, 52.117815, 8.1533549
St. Josefs-Krankenhaus Salzkotten, 51.67789, 8.617550000000001
Quellenpark GmbH, 51.78339, 8.825889899999998
Hospital Weser-Egge - St. Joseph Hospital Bad Driburg, 51.7422127, 9.0109181
Klinikum Fürstenfeldbruck, 48.1808741, 11.2589221
Herr Priv Doz. Dr. med. Dr. med. Habil. Georg Reimer, 48.36651, 10.89225
Psychosomatische Klinik GmbH & Co. Windach-Ammersee KG, 48.07294, 11.04807
Hospital and Health Park Vincentinum, 48.3745973, 10.9043547
Klinikum Landsberg am Lech, 48.0483114, 10.8556862
Helios Amper-Klinikum Dachau, 48.26500370000001, 11.4285571
Dr. med. Sarah Gekeler, 48.14962310000001, 11.4594203
Universitätsklinikum Augsburg - Kinderklinik Augsburg | Mutter-Kind-Zentrum Schwaben, 48.3845869, 10.8395524
HELIOS Hospital west of Munich, 48.14480229999999, 11.454247
Ilmtalklinik Pfaffenhofen, 48.5183383, 11.4987956
Zweitmeinung vor Rückenoperationen im Schmerzzentrum Augsburg einholen !, 48.36596000000001, 10.8901799
Klinikverbund Allgäu gGmbH - Klinik Mindelheim, 48.04099000000001, 10.49298
Medizinisches Zentrum Meitingen, 48.5416986, 10.8539071
Physiotherapy Bäumenheim, Heike Klauser + Team, 48.67851, 10.80905
Medizinisches Zentrum SOB MVZ-GmbH, 48.57236, 11.26425
Kommunalunternehmen Klinikum Augsburg Bereich Unfall-, Hand- und Wiederherstellungschirurgie im Chirurgischen Zentrum, 48.3827409, 10.8400603
Universitätsklinikum Augsburg Klinik für Kinder und Jugendliche - Hämatologie, Onkologie, Kinderpalliativmedizin, 48.3844686, 10.8398755
Hypnosestudio Augsburg, 48.39443290000001, 10.8499336
Herr Claudio Meiss, 48.3827409, 10.8400603
Herr Dr. med. Thomas Kirschner, 48.3963277, 10.8791669
Marien Hospital Witten, 51.4452039, 7.337368
Sana Kliniken Duisburg, 51.3969065, 6.784719199999998
Helios Klinikum Krefeld, 51.3202457, 6.567502499999999
Klinikum Dortmund - Endokrinologie, Diabetologie, Rheumatologie, 51.5080665, 7.457942999999998
St.-Johannes-Hospital Dortmund, 51.51161279999999, 7.4577386
Elisabeth-Krankenhaus Essen, 51.44518540000001, 7.0327251
Helios Herzzentrum Wuppertal, 51.2497572, 7.1332991
Dr. Becker Klinik Juliana, 51.30979670000001, 7.238013499999999
Evangelische Stiftung Tannenhof, 51.204577, 7.226809500000001
Klinikum Westfalen Knappschaftskrankenhaus Lütgendortmund, 51.5018379, 7.329546499999999
BG University Hospital Bergmannsheil Bochum, 51.4683754, 7.211418099999999
St. Martin's Hospital Dusseldorf, 51.2117305, 6.7607537
Alfried Krupp Hospital Ruettenscheid, 51.42622409999999, 7.0077929
Marienhospital Bottrop gGmbH, 51.5351452, 6.9192232
Prosper Hospital, 51.60621589999999, 7.191748399999999
Smash, 51.22411109999999, 6.7796458
Catholic Hospital Bochum - Saint Elisabeth Hospital, 51.4826249, 7.221382500000002
ZEW GmbH, 51.5343318, 7.230654500000001
Evangelisches Krankenhaus Wesel GmbH, 51.65994180000001, 6.655552200000002
Evangelical Hospital Düsseldorf, 51.21287659999999, 6.773189400000001
Evangelisches Krankenhaus Oldenburg, 53.1426197, 8.205065199999998
Hospital St. Joseph-Stift Bremen, 53.0834723, 8.8350782
Klinikum Links der Weser, 53.03611519999999, 8.818856499999999
Josef Hospital Delmenhorst, 53.0445276, 8.592930400000002
DIAKO Ev. Diakonie-Krankenhaus gemeinnützige GmbH, 53.125911, 8.7463731
Klinikum Bremen-Mitte, 53.0744168, 8.8398572
Rote Kreuz Krankenhaus, 53.0689349, 8.8032524
Pius-Hospital Oldenburg, 53.1436979, 8.210485799999999
Paracelsus Kliniken, 53.07952239999999, 8.877458800000001
Klinikum Bremen-Mitte Klinik für Mund-Kiefer-Gesichtschirurgie, 53.0750202, 8.8377837
Pius-Hospital Oldenburg Klinik für Frauenheilkunde und Geburtshilfe, 53.14375800000001, 8.210499000000002
Dr. med. Alexandra Haase, 53.0826179, 8.8358949
Karl-Jaspers-Klinik, 53.1698141, 8.1402866
Hospital Oldenburg, 53.1113233, 8.2161325
Praxis für Kinder- und Jugendpsychiatrie und Psychotherapie, 53.10081959999999, 8.7872722
Klinik für Anästhesie, Intensivmedizin und Schmerztherapie, 53.06524, 8.935439999999998
Fachklinik St. Vitus GmbH, 52.8378216, 8.306149699999999
Klinikum Bremen-Mitte gGmbH Urology, 53.07307179999999, 8.835855899999999
Verkehrspsychologisches Institut Nord, 53.0777321, 8.8175019
Department of Pathology, 53.1839684, 8.594317799999999
Charité – Universitätsmedizin Berlin, 52.5264618, 13.3766245
Alexianer St. Hedwig-Krankenhaus, 52.5264499, 13.3978024
Unfallkrankenhaus Berlin, 52.51919830000001, 13.5675249
Vivantes Klinikum Neukölln, 52.43901390000001, 13.4584758
Immanuel Hospital Berlin (Wannsee site), 52.4193455, 13.16421
Sankt Gertrauden Krankenhaus GmbH, 52.4809058, 13.3174124
Medico Leopoldplatz - Ihr Facharztzentrum, 52.54666589999999, 13.3582516
St. Joseph Krankenhaus Klinik für Orthopädie und Unfallchirurgie, 52.4782303, 13.3729353
Franziskus-Krankenhaus, 52.5062581, 13.3452206
Vivantes Hospital Am Urban, 52.4939905, 13.408856
Martin Luther Hospital, 52.491378, 13.2911302
Evangelisches Waldkrankenhaus Spandau, 52.5627078, 13.1560409
Alexian St. Joseph Hospital Berlin-Weissensee, 52.5507637, 13.4680247
Vivantes Klinikum Spandau, 52.54966579999999, 13.2068704
goMedus Gesundheitszentrum, 52.5029005, 13.324507
Sana Kliniken Sommerfeld, 52.8128934, 13.0362547
Helios Klinikum Emil von Behring, 52.42280999999999, 13.2532001
MVZ Moritzplatz, 52.5028629, 13.4130016
Vivantes Wenckebach-Klinikum, 52.45932140000001, 13.3882586
DRK Kliniken Berlin, 52.5188832, 13.2768899
Klinikum Braunschweig, 52.2672809, 10.5102013
Helios Klinikum Salzgitter, 52.1546277, 10.318416
radiologie.zentrum.nordharz, 51.9286098, 10.4425669
Asklepios Clinic Goslar, 51.92828129999999, 10.4417631
AWO Psychiatriezentrum Königslutter, 52.2441361, 10.8122186
Herzogin Elisabeth Hospital, 52.23299369999999, 10.5267147
Helios Klinikum Hildesheim, 52.15131, 9.9766266
Klinikum Holwedestraße, 52.26466480000001, 10.5077774
AMEOS Klinikum Hildesheim, 52.1452205, 9.983752899999999
Neurochirurgie, Städtisches Klinikum Braunschweig gGmbH, 52.23734, 10.54497
St. Bernward Krankenhaus, 52.146731, 9.947799400000001
Städt. Klinikum Braunschweig gGmbH Institut für Pathologie, 52.2742647, 10.5018836
Vinzenzkrankenhaus Hannover, 52.35855369999999, 9.8145638
Tagesklinik Wolfsburg, 52.4207942, 10.7707871
Versicherungsmakler - Bitte vorab um telefonische Terminvereinbarung !, 52.4234833, 10.8067238
Hausartztpraxis Bemerode, 52.34389, 9.8276
AKH - General Hospital Celle, 52.6286759, 10.0850503
Venenzentrum Braunschweig GmbH, 52.24198, 10.52938
Sozialpädiatrisches Zentrum, 52.26664539999999, 10.5092232
Urology at the station Hildesheim, 52.1590897, 9.9532679
Evangelisches Krankenhaus Kalk gGmbH, 50.94134870000001, 7.008956299999999
Heilig Geist-Krankenhaus, 50.9919979, 6.923977199999999
St. Elisabeth-Krankenhaus Köln-Hohenlind, 50.9237464, 6.897513499999999
Evangelisches Klinikum Köln Weyertal gGmbH, 50.927612, 6.925112200000001
St. Marien-Hospital, 50.9473778, 6.96236
Krankenhaus Düren gem. GmbH, 50.8082273, 6.4976669
Eduardus-Krankenhaus, 50.9325316, 6.980867700000001
St. Agatha hospital Cologne, 50.9871227, 6.960106299999999
Rheinische Landesklinik Köln Fachklin. für Psychopsychatrie und Psychotherapie, 50.9353663, 7.0520496
Krankenhaus Merheim, 50.9378526, 7.052523400000001
Johanniter-Krankenhaus Bonn, 50.712629, 7.132443500000001
PAN - Klinik am Neumarkt Köln, 50.93664, 6.948530000000001
Klinikum Leverkusen, 51.03243759999999, 7.033229599999999
Helios Klinikum Siegburg, 50.7992036, 7.206207499999999
LVR-Klinik Bonn, 50.745282, 7.0888421
Malteser Krankenhaus Seliger Gerhard Bonn/Rhein-Sieg, 50.7076855, 7.0314933
St. Vinzenz-Hospital, 50.96697, 6.9469
Kreiskrankenhaus Gummersbach, 51.0155118, 7.5680209
Hospital Porz am Rhein gGmbH, 50.892734, 7.0509401
Kliniken der Stadt Köln gGmbH, Krankenhaus Holweide, 50.9668978, 7.057009799999999
Northwest Hospital Sanderbusch gGmbH, 53.5078044, 8.0074833
Klinikum Bremerhaven-Reinkenheide, 53.5380376, 8.6360461
Diakonisches Werk Bremerhaven e.V., 53.5604248, 8.5900444
DIAKO Ev. Diakonie-Krankenhaus gemeinnützige GmbH, 53.125911, 8.7463731
Medizinisches Versorgungszentrum, 53.8522631, 8.692347100000001
Ärztekammer Niedersachsen, Bezirksstelle Wilhelmshaven, 53.5335111, 8.122087899999999
Patienten-Heimversorgung Dialysezentrum, 53.54562079999999, 8.082908599999998
Frau Andrea Bastin, 53.55206440000001, 8.5761471
St. Bernhard-Hospital Klinik für Chirurgie - Unfallchirurgie und orthopädische Chirurgie, 53.32432, 8.482359999999998
Kompetenz für Bewegung, 53.53411999999999, 8.59722
Frauenärztliche Gemeinschaftspraxis, 53.5338413, 8.588682900000002
Frau Julia Steinhauer, 53.5658068, 8.5934199
DRK-Sozialstation Langen, 53.61611329999999, 8.6317691
DRK-Krankenanstalten Wesermünde - Klinik Am Bürgerpark Weaning-Zentrum Bremerhaven, 53.5324724, 8.60468
RNK Senioren Wohn- & Dienstleistungs-gGmbH, 53.5451846, 8.0826545
Herr Prof. Dr. Michael J. Sessler, 53.5324724, 8.60468
Die Pflegeexperten, 53.58161859999999, 8.592427599999997
Kreismedienzentrum Nord, 53.4868026, 8.479949099999999
Reinhard-Nieter-Krankenhaus Klinik für Anästhesiologie, 53.54533439999999, 8.082654299999998
HELIOS Seehospital Sahlenburg Abteilung für Internistische Rheumatologie, 53.8653897, 8.6003542
Zeisigwaldkliniken Bethanien Chemnitz, 50.8405298, 12.9623284
DRK Krankenhaus Chemnitz-Rabenstein, 50.8219258, 12.8258111
Helios Klinikum Aue, 50.5925735, 12.7154627
Klinikum Mittleres Erzgebirge gGmbH, 50.73508169999999, 13.0793315
Heinrich Braun Hospital, location Zwickau, 50.7213667, 12.4307893
Rudolf Virchow Klinikum gGmbH Glauchau, 50.8099092, 12.5512032
Landkreis Mittweida Krankenhaus gGmbH, 50.9810282, 12.9848257
Paracelsus-Klinik, 50.72203409999999, 12.471331
Klinikum Chemnitz gGmbH - Location Dresdnerstraße, 50.85119, 12.954
Paracelsus-Klinik Reichenbach GmbH, 50.61359239999999, 12.3103985
Sana Klinikum Borna, 51.1343277, 12.5053469
MVZ Polymed - Ambulantes Praxiszentrum, 50.834805, 12.9548718
Altenpflegeheim Schweikershain gGmbH, 50.91551, 13.0388901
Sozialpädiatrisches Zentrum der Kinderklinik Aue, 50.6050955, 12.6711786
Medizinisches Versorgungszentrum am Krankenhaus Döbeln GmbH, 51.1184586, 13.1221474
Sanitätshaus Reha-aktiv GmbH, 50.912291, 13.342065
Physiotherapeutisches Zentrum Flemmingstraße, Frauen-/Kinderklinik | Poliklinik gGmbH Chemnitz, 50.8445353, 12.8863359
IKK Sachsen KundenCenter Aue-Erzgebirge, 50.7090459, 12.7798333
Richter Jürgen Kartonagen, 50.84531490000001, 12.9308648
Klinikum Chemnitz gGmbH - Klinik für Neurochirurgie, 50.8451171, 12.8870125
Ärztehaus Thiemstraße, 51.7441796, 14.3258347
Elbe-Elster Klinikum GmbH, hospital Finsterwalde, 51.635672, 13.697633
Augenklinik, 51.7432507, 14.3242497
Asklepios Fachklinikum Lübben, 51.7890324, 14.0803867
Psychiatrische Tagesklinik, 51.94765, 14.6791999
Herr Dipl.-Med. Roland Stöbe, 51.7432507, 14.3242497
Orthopädische Klinik, 51.7432507, 14.3242497
SalusCard, 52.0114179, 14.1925372
Klinikum Hoyerswerda Kinderklinik, 51.4422285, 14.2734485
Frau Dr. med. Karina Köhler, 51.7432507, 14.3242497
Dialysepraxis, 51.75660000000001, 14.32915
ProMed Cottbus GmbH, 51.74560200000001, 14.3212393
Department of Paediatrics, 51.743211, 14.3227033
Dr. Andreas Koch, 51.77326550000001, 14.3444811
MVZ für Labormedizin, Mikrobiologie und Infektionsepidemiologie, 51.72427649999999, 14.3391605
M.E.D, 51.72453709999999, 14.3230028
Klinikum Niederlausitz GmbH Abteilung für Interdisziplinäre Abteilung Innere-Neurologie/Stroke Unit, 51.528648, 14.0009365
Klinikum Hoyerswerda gemeinnützige GmbH Klinik für Anästhesie und Intensivmedizin, 51.4420838, 14.2731249
Dialyse Weißwasser - Zentrum für Nephrologie & Stoffwechsel, 51.4985976, 14.6312146
Herr Peer Reddemann, 51.9454972, 14.7147558
Evangelisches Krankenhaus Kalk gGmbH, 50.94134870000001, 7.008956299999999
Heilig Geist-Krankenhaus, 50.9919979, 6.923977199999999
St. Elisabeth-Krankenhaus Köln-Hohenlind, 50.9237464, 6.897513499999999
Krankenhaus Düren gem. GmbH, 50.8082273, 6.4976669
Evangelisches Klinikum Köln Weyertal gGmbH, 50.927612, 6.925112200000001
St. Marien-Hospital, 50.9473778, 6.96236
Evangelische Stiftung Tannenhof, 51.204577, 7.226809500000001
Eduardus-Krankenhaus, 50.9325316, 6.980867700000001
St. Agatha hospital Cologne, 50.9871227, 6.960106299999999
Helios Herzzentrum Wuppertal, 51.2497572, 7.1332991
St. Martin's Hospital Dusseldorf, 51.2117305, 6.7607537
Klinikum Leverkusen, 51.03243759999999, 7.033229599999999
Rheinische Landesklinik Köln Fachklin. für Psychopsychatrie und Psychotherapie, 50.9353663, 7.0520496
Kreiskrankenhaus Gummersbach, 51.0155118, 7.5680209
Krankenhaus Merheim, 50.9378526, 7.052523400000001
PAN - Klinik am Neumarkt Köln, 50.93664, 6.948530000000001
Smash, 51.22411109999999, 6.7796458
Johanniter-Krankenhaus Bonn, 50.712629, 7.132443500000001
Helios Klinikum Siegburg, 50.7992036, 7.206207499999999
Evangelical Hospital Düsseldorf, 51.21287659999999, 6.773189400000001
Sana Kliniken Duisburg, 51.3969065, 6.784719199999998
Heilig Geist-Krankenhaus, 50.9919979, 6.923977199999999
Helios Klinikum Krefeld, 51.3202457, 6.567502499999999
Evangelisches Krankenhaus Kalk gGmbH, 50.94134870000001, 7.008956299999999
St. Elisabeth-Krankenhaus Köln-Hohenlind, 50.9237464, 6.897513499999999
Evangelisches Klinikum Köln Weyertal gGmbH, 50.927612, 6.925112200000001
Evangelische Stiftung Tannenhof, 51.204577, 7.226809500000001
St. Marien-Hospital, 50.9473778, 6.96236
Marien Hospital Witten, 51.4452039, 7.337368
Helios Herzzentrum Wuppertal, 51.2497572, 7.1332991
Elisabeth-Krankenhaus Essen, 51.44518540000001, 7.0327251
Dr. Becker Klinik Juliana, 51.30979670000001, 7.238013499999999
St. Martin's Hospital Dusseldorf, 51.2117305, 6.7607537
Eduardus-Krankenhaus, 50.9325316, 6.980867700000001
St. Agatha hospital Cologne, 50.9871227, 6.960106299999999
Krankenhaus St. Franziskus, 51.2185321, 6.419532299999998
Alfried Krupp Hospital Ruettenscheid, 51.42622409999999, 7.0077929
Smash, 51.22411109999999, 6.7796458
Johanna Etienne Hospital, 51.2135644, 6.6595308
Evangelical Hospital Düsseldorf, 51.21287659999999, 6.773189400000001
Diakonissenkrankenhaus Dresden, 51.0630531, 13.7608048
University Hospital Carl Gustav Carus Dresden, 51.0544932, 13.7765193
Oberlausitz-Kliniken gGmbH Krankenhaus Bischofswerda, 51.13628279999999, 14.1782678
Helios Weißeritztal-Klinik Dippoldiswalde, 50.9012775, 13.6674418
Hospital St. Joseph-Stift Dresden, 51.04739, 13.762
Tagesklinik und Institutsambulanz für Kinder- und Jugendpsychiatrie, 51.1117576, 13.690027
University Hospital Carl Gustav Carus Dresden Heart Center, 51.0580773, 13.7781139
Städtischen Klinikum Dresden-Neustadt Medizinische Klinik Weißer Hirsch, 51.06534809999999, 13.8353876
Intensivpflege Dresden, 51.0651771, 13.7465333
Universitätsklinikum Carl Gustav Carus Abteilung für Urologie, 51.056768, 13.7824276
Cargoplus s.r.o., 50.6425863, 13.8393869
Sanitätshaus Reha-aktiv GmbH, 50.912291, 13.342065
St.-Marien-Krankenhaus Dresden Fachkrankenhaus für Psychiatrie, Psychotherapie und Neurologie, 51.1211487, 13.7832598
Überörtliche Radiologische Gemeinschaftspraxis Dr. Wihsgott, Dr.Aikele, Dr.Haupt, 51.08130029999999, 13.7219104
Krankenhaus St. Joseph-Stift Dresden Klinik für Innere Medizin, 51.04739, 13.762
University Hospital Carl Gustav Carus Medical Clinic I, 51.056768, 13.7824276
Neurologisches Medizinisches Versorgungszentrum Dresden, 51.0590005, 13.7525649
Department of Pathology, 51.05999449999999, 13.7167716
Krankenhaus St. Joseph-Stift Dresden Tagesklinik für Onkologie, 51.04739, 13.762
Klinikum Pirna GmbH Klinik für Kinder und Jugendmedizin, 50.9586446, 13.9536521
MEDIAN Rehaklinik Aukammtal Wiesbaden, 50.09230029999999, 8.2667023
Endokrinologikum Frankfurt, 50.09990439999999, 8.6687848
Hospital of the Holy Spirit, 50.1101183, 8.6929751
Klinikum Darmstadt, 49.8748746, 8.646442700000001
Klinikum Frankfurt Höchst GmbH, 50.1077497, 8.5442251
MED Facharztzentrum, 50.00019, 8.256569999999998
Sana Klinikum Offenbach GmbH, 50.0946046, 8.756411299999998
St. Catherine Hospital, 50.13618689999999, 8.710607399999999
Diakonissenkrankenhaus Mannheim, 49.46401239999999, 8.471240199999999
AGAPLESION MARKUS KRANKENHAUS, 50.1356289, 8.6473494
Universitätsklinik Mannheim, 49.4923704, 8.487509899999997
St. Elisabethen Hospital Frankfurt, 50.1262093, 8.6377916
Asklepios Paulinen Klinik Wiesbaden, 50.0720377, 8.226714900000001
Universitätsmedizin der Johannes Gutenberg-Universität Mainz, 49.9925214, 8.2599667
Ärzte- und Laser- zentrum | Haarentfernung, Tattooentfernung, 50.11222739999999, 8.6777619
ENT Group Practice Dr. S. El-Bitar and Dr. H. Knoch, 49.682221, 8.625261
GRN-Klinik Weinheim, 49.5495004, 8.6445554
Gemeinschaftspraxis Adickesallee, 50.1319912, 8.676524100000002
Klinikum Hanau GmbH, 50.1338296, 8.923238999999999
Klinik Dr. Baum Stark GmbH, 50.2344034, 8.6191995
MEDIAN Klinik Bad Tennstedt, 51.15552999999999, 10.84106
Marcus-Matthias Woytas, 50.97566310000001, 11.0335609
Sophien- und Hufeland Klinikum, 50.9613541, 11.3227795
Central Clinic Bad Berka, 50.88970579999999, 11.2663271
Jena University Hospital - Hospital Lobeda, 50.8850491, 11.6212351
MVZet GmbH, 50.8811104, 11.5999764
Dr. med. Dörte Wolf, 50.9691367, 11.0217386
Zentralklinik Bad Berka : Klinik für Kardiochirurgie, 50.89100939999999, 11.2684732
SRH Zentralklinikum Suhl, 50.6017304, 10.7106348
Universitätsklinikum Jena Klinik für Kinder- und Jugendmedizin - Neuropädiatrie, 50.9290708, 11.5807836
HELIOS Klinikum Erfurt | Sozialpädiatrisches Zentrum, 50.9914676, 11.0123371
Marienstift Arnstadt -Orthopädische Klinik- Abteilung für Kinderorthopädie, 50.8376374, 10.9456842
CityClinic Erfurt GmbH, 50.98138889999999, 11.0433333
Dr. med. Kielstein Ambulatory Medical Care GmbH, 51.005208, 11.015343
Nervenärztliche Gemeinschaftspraxis von Dr. med. A. Roos-Janke und U. Janke, 50.9808689, 11.0221153
Dr. med. Kielstein Ambulatory Medical Care GmbH, 51.0082032, 11.0008631
Klinik-Servicegesellschaft Apolda GmbH, 51.01269, 11.51267
Frau Esther Leonhardt, 50.97752999999999, 11.32356
Brustzentrum | Helios Klinikum Erfurt, 50.991519, 11.011898
Klinik für Anästhesie und Intensivmedizin, 51.106106, 10.652146
Sana Kliniken Duisburg, 51.3969065, 6.784719199999998
Marien Hospital Witten, 51.4452039, 7.337368
Helios Klinikum Krefeld, 51.3202457, 6.567502499999999
Elisabeth-Krankenhaus Essen, 51.44518540000001, 7.0327251
Helios Herzzentrum Wuppertal, 51.2497572, 7.1332991
St. Martin's Hospital Dusseldorf, 51.2117305, 6.7607537
Evangelische Stiftung Tannenhof, 51.204577, 7.226809500000001
Dr. Becker Klinik Juliana, 51.30979670000001, 7.238013499999999
BG University Hospital Bergmannsheil Bochum, 51.4683754, 7.211418099999999
Krankenhaus St. Franziskus, 51.2185321, 6.419532299999998
Alfried Krupp Hospital Ruettenscheid, 51.42622409999999, 7.0077929
Smash, 51.22411109999999, 6.7796458
Marienhospital Bottrop gGmbH, 51.5351452, 6.9192232
Johanna Etienne Hospital, 51.2135644, 6.6595308
Evangelical Hospital Düsseldorf, 51.21287659999999, 6.773189400000001
Klinikum Westfalen Knappschaftskrankenhaus Lütgendortmund, 51.5018379, 7.329546499999999
Evangelisches Krankenhaus Wesel GmbH, 51.65994180000001, 6.655552200000002
Prosper Hospital, 51.60621589999999, 7.191748399999999
Catholic Hospital Bochum - Saint Elisabeth Hospital, 51.4826249, 7.221382500000002
ZEW GmbH, 51.5343318, 7.230654500000001
Nuremberg Hospital North, North Hospital, 49.4632166, 11.0609434
